Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 24 physical cores, 24 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 234392 rows, 3312364 columns and 38052556 nonzeros (Min)
Model fingerprint: 0x559f3ae8
Model has 72796 linear objective coefficients
Variable types: 3269164 continuous, 43200 integer (43200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [2e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 14926.290467
Presolve removed 33756 rows and 40800 columns (presolve time = 9s)...
Presolve removed 33756 rows and 40800 columns (presolve time = 11s)...
Presolve removed 58672 rows and 880955 columns (presolve time = 15s)...
Presolve removed 58672 rows and 880955 columns (presolve time = 22s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 25s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 31s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 35s)...
Presolve removed 111292 rows and 881805 columns (presolve time = 40s)...
Presolve removed 111292 rows and 881805 columns (presolve time = 45s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 50s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 55s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 62s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 65s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 70s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 75s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 80s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 85s)...
Presolve removed 138722 rows and 1258990 columns (presolve time = 90s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 97s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 100s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 105s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 112s)...
Presolve removed 138521 rows and 1258789 columns
Presolve time: 113.08s
Presolved: 95871 rows, 2053575 columns, 13581379 nonzeros
Variable types: 2045367 continuous, 8208 integer (8208 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  177821    3.1487578e+03   1.406512e+06   0.000000e+00    426s
  178256    3.1487578e+03   1.419286e+06   0.000000e+00    431s
  178646    3.1487579e+03   1.137220e+06   0.000000e+00    435s
  179041    3.1487579e+03   4.329512e+06   0.000000e+00    441s
  179476    3.1487580e+03   6.225236e+06   0.000000e+00    446s
  179861    3.1487580e+03   1.578762e+07   0.000000e+00    451s
  180276    3.1487580e+03   5.976712e+05   0.000000e+00    457s
  180711    3.1487581e+03   1.599951e+06   0.000000e+00    462s
  181146    3.1487581e+03   2.844026e+05   0.000000e+00    466s
  181726    3.1487582e+03   1.970387e+05   0.000000e+00    471s
  182116    3.1487582e+03   4.814857e+05   0.000000e+00    477s
  182406    3.1487582e+03   7.552134e+05   0.000000e+00    481s
  182776    3.1487583e+03   1.420801e+06   0.000000e+00    487s
  183211    3.1513089e+03   2.819311e+06   0.000000e+00    491s
  183646    3.1534095e+03   8.033685e+05   0.000000e+00    495s
  184226    3.1534096e+03   9.503292e+05   0.000000e+00    501s
  184801    3.1534097e+03   3.505749e+06   0.000000e+00    506s
  185211    3.1535649e+03   1.616912e+06   0.000000e+00    511s
  185476    3.1535650e+03   3.469292e+05   0.000000e+00    515s
  185906    3.1577999e+03   4.188302e+05   0.000000e+00    520s
  186486    3.1577999e+03   1.972333e+06   0.000000e+00    526s
  186916    3.1578000e+03   2.461652e+06   0.000000e+00    530s
  187351    3.1606129e+03   6.764358e+05   0.000000e+00    535s
  187771    3.1606129e+03   3.230765e+06   0.000000e+00    540s
  188166    3.1606130e+03   1.598807e+07   0.000000e+00    547s
  188421    3.1606130e+03   1.980317e+06   0.000000e+00    550s
  188721    3.1606130e+03   6.085753e+06   0.000000e+00    557s
  188931    3.1606130e+03   8.662735e+05   0.000000e+00    561s
  189361    3.1606131e+03   6.974185e+05   0.000000e+00    566s
  189561    3.1643282e+03   4.242663e+06   0.000000e+00    571s
  189951    3.1666334e+03   5.029158e+05   0.000000e+00    577s
  190226    3.1666334e+03   8.684866e+05   0.000000e+00    581s
  190661    3.1666334e+03   2.523309e+05   0.000000e+00    585s
  191096    3.1666335e+03   1.608795e+05   0.000000e+00    590s
  191676    3.1666335e+03   9.412298e+05   0.000000e+00    596s
  192086    3.1666336e+03   2.072122e+06   0.000000e+00    601s
  192521    3.1666336e+03   9.992128e+05   0.000000e+00    606s
  192791    3.1666336e+03   2.508646e+05   0.000000e+00    611s
  193166    3.1666337e+03   1.721996e+06   0.000000e+00    617s
  193601    3.1666337e+03   8.756006e+05   0.000000e+00    621s
  193846    3.1666337e+03   2.310450e+06   0.000000e+00    625s
  194571    3.1728216e+03   4.721672e+05   0.000000e+00    631s
  194816    3.1728216e+03   3.000054e+05   0.000000e+00    635s
  195226    3.1728217e+03   3.900690e+06   0.000000e+00    641s
  195661    3.1728217e+03   9.131425e+05   0.000000e+00    645s
  196091    3.1768640e+03   7.090648e+05   0.000000e+00    650s
  196436    3.1768641e+03   1.228269e+07   0.000000e+00    656s
  196696    3.1768641e+03   1.210273e+06   0.000000e+00    661s
  197276    3.1768641e+03   1.576733e+06   0.000000e+00    666s
  197706    3.1796758e+03   9.642754e+05   0.000000e+00    670s
