Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) CPU E5-2660 v3 @ 2.60GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 20 physical cores, 20 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 192384 rows, 3388428 columns and 43827624 nonzeros (Min)
Model fingerprint: 0x1912da9d
Model has 62892 linear objective coefficients
Variable types: 3356028 continuous, 32400 integer (32400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [3e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 16634.476933
Presolve removed 22260 rows and 30600 columns (presolve time = 8s)...
Presolve removed 22260 rows and 1089939 columns (presolve time = 10s)...
Presolve removed 46018 rows and 1090563 columns (presolve time = 16s)...
Presolve removed 81731 rows and 1091193 columns (presolve time = 21s)...
Presolve removed 81731 rows and 1091193 columns (presolve time = 26s)...
Presolve removed 81731 rows and 1091193 columns (presolve time = 30s)...
Presolve removed 88160 rows and 1091193 columns (presolve time = 35s)...
Presolve removed 88160 rows and 1091193 columns (presolve time = 40s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 45s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 50s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 56s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 60s)...
Presolve removed 107225 rows and 1097138 columns (presolve time = 65s)...
Presolve removed 107322 rows and 1097235 columns (presolve time = 71s)...
Presolve removed 107322 rows and 1097235 columns (presolve time = 75s)...
Presolve removed 107322 rows and 1097235 columns (presolve time = 80s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 85s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 90s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 95s)...
Presolve removed 116347 rows and 1603665 columns (presolve time = 101s)...
Presolve removed 115956 rows and 1603274 columns
Presolve time: 102.66s
Presolved: 76428 rows, 1785154 columns, 13997461 nonzeros
Variable types: 1778770 continuous, 6384 integer (6384 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  122622    3.8628704e+03   5.139077e+06   0.000000e+00    421s
  123150    3.8695719e+03   2.560135e+06   0.000000e+00    425s
  123942    3.8853717e+03   7.228051e+05   0.000000e+00    431s
  126124    3.9514079e+03   6.384697e+05   0.000000e+00    436s
  127048    3.9578124e+03   4.790676e+05   0.000000e+00    441s
  127840    3.9578126e+03   1.805575e+06   0.000000e+00    446s
  128500    3.9608056e+03   2.588230e+06   0.000000e+00    450s
  129116    3.9787073e+03   4.878636e+05   0.000000e+00    456s
  130172    3.9821678e+03   3.338810e+05   0.000000e+00    460s
  130678    3.9821678e+03   2.460819e+06   0.000000e+00    466s
  131470    3.9821679e+03   4.268742e+05   0.000000e+00    471s
  132394    3.9850161e+03   7.620715e+06   0.000000e+00    475s
  133318    3.9851608e+03   1.787940e+05   0.000000e+00    480s
  133978    3.9851609e+03   2.758804e+06   0.000000e+00    485s
  135034    4.0024597e+03   1.214370e+06   0.000000e+00    491s
  135694    4.0024598e+03   1.018026e+06   0.000000e+00    496s
  136270    4.0024599e+03   2.886448e+05   0.000000e+00    503s
  136532    4.0024600e+03   2.508095e+05   0.000000e+00    505s
  137148    4.0049887e+03   3.962506e+05   0.000000e+00    511s
  137808    4.0049888e+03   1.298042e+06   0.000000e+00    515s
  138456    4.0049889e+03   5.115109e+06   0.000000e+00    520s
  139082    4.0049889e+03   2.956609e+06   0.000000e+00    525s
  139700    4.0049890e+03   9.728885e+05   0.000000e+00    531s
  140624    4.0049891e+03   2.377026e+06   0.000000e+00    535s
  141548    4.0049892e+03   8.929772e+05   0.000000e+00    541s
  142340    4.0049893e+03   2.104799e+06   0.000000e+00    545s
  143262    4.0076085e+03   8.183179e+05   0.000000e+00    551s
  143922    4.0135531e+03   2.091127e+06   0.000000e+00    556s
  144438    4.0161934e+03   9.261587e+06   0.000000e+00    560s
  145218    4.0168743e+03   2.066205e+05   0.000000e+00    565s
  145682    4.0202893e+03   9.085214e+05   0.000000e+00    570s
  146186    4.0202893e+03   6.293732e+06   0.000000e+00    576s
  146508    4.0202893e+03   3.050571e+06   0.000000e+00    580s
  147002    4.0203105e+03   2.015836e+06   0.000000e+00    586s
  147528    4.0203106e+03   3.582113e+05   0.000000e+00    590s
  148320    4.0203107e+03   5.345610e+06   0.000000e+00    595s
  149244    4.0203108e+03   1.950818e+06   0.000000e+00    600s
  149902    4.0203109e+03   1.098731e+06   0.000000e+00    605s
  151090    4.0224147e+03   1.846973e+06   0.000000e+00    610s
  152014    4.0224148e+03   2.810831e+06   0.000000e+00    615s
  152510    4.0224149e+03   1.000342e+06   0.000000e+00    620s
  153434    4.0224149e+03   2.056758e+06   0.000000e+00    625s
  154072    4.0237257e+03   1.462217e+06   0.000000e+00    630s
  154864    4.0237258e+03   1.509932e+05   0.000000e+00    635s
  155512    4.0274392e+03   5.375179e+05   0.000000e+00    641s
  156302    4.0274393e+03   1.792099e+06   0.000000e+00    646s
  156962    4.0274393e+03   7.330699e+05   0.000000e+00    650s
  157886    4.0274395e+03   1.589900e+05   0.000000e+00    655s
  158678    4.0303122e+03   5.071260e+05   0.000000e+00    660s
  159458    4.0303123e+03   1.807589e+05   0.000000e+00    665s
  160250    4.0303123e+03   8.741610e+04   0.000000e+00    670s
  161020    4.0303124e+03   1.091039e+06   0.000000e+00    676s
  161484    4.0303124e+03   9.720349e+05   0.000000e+00    680s
  162132    4.0303125e+03   3.166749e+06   0.000000e+00    686s
  162504    4.0303125e+03   1.433965e+06   0.000000e+00    690s
  163008    4.0303126e+03   6.433567e+05   0.000000e+00    696s
  163470    4.0303126e+03   2.478576e+06   0.000000e+00    701s
  163834    4.0303126e+03   2.451326e+06   0.000000e+00    706s
  164308    4.0303127e+03   5.040313e+04   0.000000e+00    710s
  164678    4.0303127e+03   9.670790e+05   0.000000e+00    715s
  165470    4.0303128e+03   4.065797e+06   0.000000e+00    720s
  166118    4.0303128e+03   3.132274e+05   0.000000e+00    726s
  166460    4.0303128e+03   7.884650e+05   0.000000e+00    731s
  166812    4.0303129e+03   7.167564e+05   0.000000e+00    735s
  167660    4.0303129e+03   6.830067e+06   0.000000e+00    743s
  168320    4.0309905e+03   1.297881e+06   0.000000e+00    746s
  168692    4.0309906e+03   3.948962e+05   0.000000e+00    750s
  169484    4.0309906e+03   3.076549e+05   0.000000e+00    755s
  170672    4.0395950e+03   7.250993e+05   0.000000e+00    760s
  171432    4.0444909e+03   9.261633e+05   0.000000e+00    765s
  172224    4.0444910e+03   1.436400e+06   0.000000e+00    771s
  172872    4.0444910e+03   3.775101e+05   0.000000e+00    776s
  173784    4.0452847e+03   6.244018e+05   0.000000e+00    781s
  174278    4.0453980e+03   1.212980e+06   0.000000e+00    786s
  174806    4.0453981e+03   4.220617e+05   0.000000e+00    790s
  175454    4.0453981e+03   2.885157e+05   0.000000e+00    796s
  176378    4.0453982e+03   1.447471e+05   0.000000e+00    800s
  177016    4.0460499e+03   4.869157e+06   0.000000e+00    806s
  177316    4.0460499e+03   1.687213e+06   0.000000e+00    810s
  177842    4.0466728e+03   4.767454e+05   0.000000e+00    815s
  178348    4.0466729e+03   3.734366e+05   0.000000e+00    821s
  178976    4.0466729e+03   5.251682e+05   0.000000e+00    825s
  179570    4.0474375e+03   9.006113e+05   0.000000e+00    832s
  179902    4.0474375e+03   1.490519e+06   0.000000e+00    836s
  180406    4.0474375e+03   1.579039e+06   0.000000e+00    841s
  180726    4.0474375e+03   6.537180e+05   0.000000e+00    846s
  181088    4.0474376e+03   4.277657e+05   0.000000e+00    851s
  181440    4.0474376e+03   2.539194e+05   0.000000e+00    855s
  182098    4.0474377e+03   4.869387e+05   0.000000e+00    861s
  182582    4.0474377e+03   5.620761e+05   0.000000e+00    865s
  183242    4.0474377e+03   3.533524e+05   0.000000e+00    871s
  183584    4.0474377e+03   3.365594e+05   0.000000e+00    875s
  184056    4.0474378e+03   1.688581e+06   0.000000e+00    881s
  184562    4.0474378e+03   1.582858e+06   0.000000e+00    885s
  185156    4.0479162e+03   2.477371e+05   0.000000e+00    891s
  185488    4.0479163e+03   1.631861e+05   0.000000e+00    895s
  185962    4.0479163e+03   1.568546e+05   0.000000e+00    901s
  186476    4.0479163e+03   2.763358e+05   0.000000e+00    905s
  186970    4.0479164e+03   2.562076e+05   0.000000e+00    911s
  187894    4.0482628e+03   1.768177e+06   0.000000e+00    916s
  188266    4.0482628e+03   6.682371e+05   0.000000e+00    920s
  188760    4.0482628e+03   4.079062e+05   0.000000e+00    925s
  189232    4.0482629e+03   1.268542e+06   0.000000e+00    931s
  189612    4.0482629e+03   9.331694e+05   0.000000e+00    936s
  189964    4.0482629e+03   4.851838e+05   0.000000e+00    940s
