Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 24 physical cores, 24 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 234104 rows, 5662168 columns and 95262724 nonzeros (Min)
Model fingerprint: 0x921f9440
Model has 83752 linear objective coefficients
Variable types: 5629768 continuous, 32400 integer (32400 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [4e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 18291.707200
Presolve removed 0 rows and 0 columns (presolve time = 8s)...
Presolve removed 18165 rows and 30600 columns (presolve time = 11s)...
Presolve removed 18165 rows and 30600 columns (presolve time = 23s)...
Presolve removed 18165 rows and 30600 columns (presolve time = 27s)...
Presolve removed 18165 rows and 2585196 columns (presolve time = 30s)...
Presolve removed 66563 rows and 2585196 columns (presolve time = 37s)...
Presolve removed 66563 rows and 2585394 columns (presolve time = 40s)...
Presolve removed 66563 rows and 2585394 columns (presolve time = 52s)...
Presolve removed 107388 rows and 2585874 columns (presolve time = 58s)...
Presolve removed 107388 rows and 2585874 columns (presolve time = 61s)...
Presolve removed 107388 rows and 2585874 columns (presolve time = 76s)...
Presolve removed 107388 rows and 2585874 columns (presolve time = 80s)...
Presolve removed 107388 rows and 2585874 columns (presolve time = 85s)...
Presolve removed 113685 rows and 2585874 columns (presolve time = 90s)...
Presolve removed 113685 rows and 2585874 columns (presolve time = 95s)...
Presolve removed 113685 rows and 2585874 columns (presolve time = 100s)...
Presolve removed 113685 rows and 2585874 columns (presolve time = 105s)...
Presolve removed 113685 rows and 2585874 columns (presolve time = 110s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 116s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 121s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 125s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 131s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 135s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 141s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 145s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 150s)...
Presolve removed 135742 rows and 2593069 columns (presolve time = 155s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 160s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 168s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 171s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 175s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 180s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 186s)...
Presolve removed 136020 rows and 2593347 columns (presolve time = 190s)...
Presolve removed 148526 rows and 3466258 columns (presolve time = 196s)...
Presolve removed 148526 rows and 3466258 columns (presolve time = 200s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 206s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 211s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 216s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 220s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 226s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 233s)...
Presolve removed 148814 rows and 3466546 columns (presolve time = 236s)...
Presolve removed 148315 rows and 3466047 columns
Presolve time: 236.08s
Presolved: 85789 rows, 2196121 columns, 23451148 nonzeros
Variable types: 2189452 continuous, 6669 integer (6669 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  234152    4.5813766e+03   5.335428e+05   0.000000e+00   1671s
  234392    4.5813766e+03   5.247323e+05   0.000000e+00   1677s
  234512    4.5813766e+03   1.281783e+05   0.000000e+00   1680s
  234772    4.5813766e+03   6.699782e+05   0.000000e+00   1685s
  235042    4.5813766e+03   4.384640e+05   0.000000e+00   1691s
  235302    4.5813766e+03   2.171303e+05   0.000000e+00   1696s
  235582    4.5813766e+03   2.184415e+05   0.000000e+00   1702s
  236002    4.5813766e+03   1.453377e+05   0.000000e+00   1707s
  236122    4.5813766e+03   7.395044e+05   0.000000e+00   1710s
  236392    4.5813766e+03   1.960227e+05   0.000000e+00   1716s
  236642    4.5813767e+03   5.080034e+05   0.000000e+00   1723s
  236782    4.5813767e+03   3.575689e+05   0.000000e+00   1725s
  237052    4.5813767e+03   1.572063e+05   0.000000e+00   1731s
  237332    4.5813767e+03   7.168230e+05   0.000000e+00   1737s
  237602    4.5813767e+03   2.297168e+05   0.000000e+00   1742s
  237882    4.5813767e+03   1.315191e+05   0.000000e+00   1747s
  238152    4.5818002e+03   3.369757e+05   0.000000e+00   1751s
  238432    4.5818002e+03   6.461350e+05   0.000000e+00   1755s
  238842    4.5818002e+03   6.207283e+05   0.000000e+00   1760s
  239112    4.5818002e+03   1.222914e+05   0.000000e+00   1766s
  239532    4.5818002e+03   1.605407e+05   0.000000e+00   1773s
  239662    4.5818003e+03   4.370125e+05   0.000000e+00   1776s
  239912    4.5818003e+03   5.550175e+05   0.000000e+00   1782s
  240042    4.5818003e+03   2.159647e+05   0.000000e+00   1785s
  240282    4.5818003e+03   1.730628e+05   0.000000e+00   1791s
  240562    4.5818003e+03   3.325069e+04   0.000000e+00   1797s
  240982    4.5818003e+03   4.327781e+04   0.000000e+00   1801s
  241262    4.5818003e+03   1.903773e+05   0.000000e+00   1806s
  241682    4.5818003e+03   3.114607e+05   0.000000e+00   1811s
  241952    4.5818003e+03   2.916930e+05   0.000000e+00   1816s
  242202    4.5818003e+03   3.222301e+05   0.000000e+00   1821s
  242442    4.5818003e+03   2.361966e+05   0.000000e+00   1827s
  242712    4.5818003e+03   3.840119e+05   0.000000e+00   1832s
  242992    4.5820178e+03   2.329459e+06   0.000000e+00   1836s
  243252    4.5820178e+03   8.625717e+04   0.000000e+00   1841s
  243522    4.5820179e+03   2.100327e+05   0.000000e+00   1846s
  243802    4.5820179e+03   2.623847e+05   0.000000e+00   1851s
  244082    4.5820179e+03   1.678995e+05   0.000000e+00   1855s
  244502    4.5820179e+03   4.415507e+05   0.000000e+00   1861s
  244732    4.5820179e+03   1.744698e+05   0.000000e+00   1867s
  244852    4.5820179e+03   1.695079e+06   0.000000e+00   1870s
  245122    4.5820179e+03   7.349554e+06   0.000000e+00   1876s
  245402    4.5820179e+03   1.316677e+05   0.000000e+00   1881s
  245682    4.5820179e+03   4.084359e+05   0.000000e+00   1887s
  246102    4.5825246e+03   9.259260e+04   0.000000e+00   1892s
  246522    4.5830225e+03   2.115434e+05   0.000000e+00   1897s
  246802    4.5830225e+03   2.037444e+06   0.000000e+00   1902s
  246922    4.5830225e+03   1.275582e+05   0.000000e+00   1905s
  247192    4.5830225e+03   5.511055e+05   0.000000e+00   1911s
  247452    4.5830226e+03   2.884315e+05   0.000000e+00   1916s
  247842    4.5830226e+03   1.226234e+05   0.000000e+00   1923s
  247982    4.5830226e+03   5.874046e+05   0.000000e+00   1926s
  248222    4.5830226e+03   6.070191e+05   0.000000e+00   1932s
  248352    4.5830226e+03   5.838308e+05   0.000000e+00   1935s
  248602    4.5830226e+03   5.236071e+05   0.000000e+00   1942s
  248852    4.5830226e+03   1.900281e+05   0.000000e+00   1948s
  248992    4.5830226e+03   1.479635e+05   0.000000e+00   1950s
  249232    4.5830226e+03   2.510770e+05   0.000000e+00   1957s
  249512    4.5830226e+03   7.207135e+04   0.000000e+00   1962s
  249782    4.5830226e+03   2.838209e+05   0.000000e+00   1968s
  249922    4.5830226e+03   9.587849e+04   0.000000e+00   1970s
  250302    4.5855068e+03   1.718134e+05   0.000000e+00   1977s
  250542    4.5855068e+03   1.405157e+05   0.000000e+00   1983s
  250682    4.5855068e+03   2.677302e+05   0.000000e+00   1986s
  250962    4.5855068e+03   8.178889e+04   0.000000e+00   1992s
  251102    4.5855068e+03   1.271744e+06   0.000000e+00   1995s
  251522    4.5855068e+03   3.489280e+05   0.000000e+00   2001s
  251802    4.5855068e+03   1.417384e+05   0.000000e+00   2006s
  252072    4.5855068e+03   9.727527e+05   0.000000e+00   2012s
  252352    4.5860215e+03   3.542796e+05   0.000000e+00   2016s
  252632    4.5860215e+03   5.590798e+05   0.000000e+00   2021s
  252902    4.5860215e+03   4.063475e+06   0.000000e+00   2026s
  253312    4.5860215e+03   7.309221e+05   0.000000e+00   2032s
  253582    4.5860215e+03   4.752189e+05   0.000000e+00   2036s
  253842    4.5860215e+03   5.857314e+05   0.000000e+00   2043s
  254112    4.5860215e+03   2.219872e+06   0.000000e+00   2048s
  254252    4.5860215e+03   6.907398e+05   0.000000e+00   2051s
  254512    4.5860215e+03   7.054437e+04   0.000000e+00   2057s
  254792    4.5860215e+03   4.201941e+05   0.000000e+00   2062s
  255072    4.5860216e+03   1.529774e+05   0.000000e+00   2068s
  255192    4.5860216e+03   7.614982e+04   0.000000e+00   2071s
  255472    4.5860216e+03   1.345940e+05   0.000000e+00   2077s
  255742    4.5860216e+03   9.125909e+05   0.000000e+00   2083s
  256022    4.5860216e+03   1.923437e+05   0.000000e+00   2086s
  256302    4.5860216e+03   2.830057e+05   0.000000e+00   2092s
  256582    4.5860216e+03   2.325170e+05   0.000000e+00   2096s
  256862    4.5860216e+03   6.872269e+04   0.000000e+00   2100s
  257282    4.5865169e+03   2.891171e+05   0.000000e+00   2106s
  257562    4.5865169e+03   3.342123e+05   0.000000e+00   2112s
  257842    4.5865169e+03   9.122989e+04   0.000000e+00   2117s
  258122    4.5865169e+03   1.169648e+05   0.000000e+00   2122s
  258402    4.5865170e+03   1.090083e+06   0.000000e+00   2126s
  258682    4.5865170e+03   3.159687e+05   0.000000e+00   2132s
  258962    4.5865170e+03   4.724494e+04   0.000000e+00   2136s
  259232    4.5865170e+03   1.187175e+06   0.000000e+00   2142s
  259502    4.5868959e+03   2.660760e+05   0.000000e+00   2146s
  259782    4.5868959e+03   1.411070e+05   0.000000e+00   2151s
  260192    4.5868959e+03   1.427906e+05   0.000000e+00   2157s
  260312    4.5868959e+03   3.208783e+05   0.000000e+00   2160s
  260732    4.5875185e+03   9.062738e+04   0.000000e+00   2168s
  260852    4.5875185e+03   1.993839e+05   0.000000e+00   2171s
  261262    4.5875185e+03   9.843268e+05   0.000000e+00   2178s
  261382    4.5875185e+03   1.098336e+05   0.000000e+00   2181s
  261622    4.5875185e+03   4.752377e+05   0.000000e+00   2187s
  261732    4.5875185e+03   1.475707e+05   0.000000e+00   2190s
  262012    4.5875185e+03   3.986732e+05   0.000000e+00   2196s
  262242    4.5875185e+03   7.407649e+04   0.000000e+00   2202s
  262362    4.5875185e+03   6.159915e+05   0.000000e+00   2205s
  262632    4.5875185e+03   4.595709e+05   0.000000e+00   2211s
  262892    4.5875185e+03   2.375577e+05   0.000000e+00   2218s
  263012    4.5875185e+03   2.447996e+05   0.000000e+00   2221s
  263262    4.5875185e+03   2.637444e+05   0.000000e+00   2227s
  263372    4.5875185e+03   9.708750e+04   0.000000e+00   2230s
  263622    4.5875185e+03   1.313703e+05   0.000000e+00   2236s
  263882    4.5875186e+03   1.078925e+05   0.000000e+00   2242s
  264022    4.5875186e+03   1.750985e+05   0.000000e+00   2246s
  264242    4.5875186e+03   2.571378e+05   0.000000e+00   2252s
  264492    4.5875186e+03   2.848985e+05   0.000000e+00   2258s
  264602    4.5875186e+03   5.193624e+05   0.000000e+00   2261s
  264882    4.5875186e+03   1.226245e+05   0.000000e+00   2266s
  265142    4.5882113e+03   2.979929e+05   0.000000e+00   2273s
  265262    4.5882113e+03   9.655362e+05   0.000000e+00   2276s
  265542    4.5882114e+03   3.676711e+05   0.000000e+00   2282s
  265672    4.5882114e+03   8.424801e+05   0.000000e+00   2285s
  265952    4.5886620e+03   7.767149e+04   0.000000e+00   2291s
  266232    4.5886620e+03   5.824082e+04   0.000000e+00   2296s
  266512    4.5886620e+03   8.469796e+05   0.000000e+00   2301s
  266772    4.5886620e+03   2.691676e+05   0.000000e+00   2308s
  266912    4.5886620e+03   5.539476e+05   0.000000e+00   2310s
  267182    4.5886620e+03   7.609339e+05   0.000000e+00   2316s
  267462    4.5886620e+03   4.270859e+05   0.000000e+00   2321s
  267722    4.5886620e+03   4.523822e+05   0.000000e+00   2326s
  267952    4.5891918e+03   4.965049e+05   0.000000e+00   2332s
  268212    4.5891918e+03   1.478268e+05   0.000000e+00   2338s
  268332    4.5891918e+03   3.323876e+05   0.000000e+00   2341s
  268592    4.5891918e+03   1.308429e+05   0.000000e+00   2347s
  268712    4.5891918e+03   1.521829e+05   0.000000e+00   2350s
  268992    4.5891918e+03   3.412133e+05   0.000000e+00   2355s
  269252    4.5894477e+03   2.354609e+05   0.000000e+00   2361s
  269472    4.5894477e+03   2.710471e+05   0.000000e+00   2367s
  269592    4.5894477e+03   8.123353e+06   0.000000e+00   2370s
  269862    4.5894477e+03   4.172954e+04   0.000000e+00   2375s
  270092    4.5894477e+03   1.478910e+05   0.000000e+00   2381s
  270332    4.5894477e+03   3.709219e+05   0.000000e+00   2388s
  270472    4.5897165e+03   1.071210e+05   0.000000e+00   2391s
  270712    4.5897165e+03   2.627054e+05   0.000000e+00   2397s
  270832    4.5897165e+03   1.402869e+05   0.000000e+00   2400s
  271092    4.5897166e+03   9.400426e+04   0.000000e+00   2407s
  271342    4.5897166e+03   4.819226e+04   0.000000e+00   2412s
  271462    4.5897166e+03   1.919304e+05   0.000000e+00   2415s
  271732    4.5897166e+03   3.588025e+04   0.000000e+00   2421s
  271992    4.5902505e+03   3.818992e+05   0.000000e+00   2427s
  272122    4.5902505e+03   1.472834e+05   0.000000e+00   2431s
  272362    4.5902505e+03   5.753140e+05   0.000000e+00   2437s
  272482    4.5902505e+03   2.293740e+05   0.000000e+00   2440s
  272722    4.5902506e+03   2.107444e+06   0.000000e+00   2447s
  272962    4.5902506e+03   4.943059e+04   0.000000e+00   2452s
  273072    4.5902506e+03   1.571497e+05   0.000000e+00   2455s
  273292    4.5902506e+03   4.563034e+04   0.000000e+00   2461s
  273542    4.5902506e+03   4.714374e+04   0.000000e+00   2468s
  273682    4.5902506e+03   1.907152e+04   0.000000e+00   2470s
  273962    4.5902506e+03   3.026444e+04   0.000000e+00   2476s
  274212    4.5902506e+03   7.442325e+04   0.000000e+00   2482s
  274342    4.5902506e+03   1.572562e+05   0.000000e+00   2485s
  274602    4.5902506e+03   1.604072e+05   0.000000e+00   2492s
  274852    4.5902506e+03   3.376181e+05   0.000000e+00   2498s
  274972    4.5902506e+03   1.161284e+05   0.000000e+00   2501s
  275212    4.5902506e+03   2.125278e+05   0.000000e+00   2508s
  275332    4.5902506e+03   5.611372e+04   0.000000e+00   2511s
  275572    4.5902506e+03   9.379576e+04   0.000000e+00   2517s
  275822    4.5902506e+03   2.051464e+05   0.000000e+00   2523s
  275952    4.5902506e+03   8.966989e+04   0.000000e+00   2526s
  276202    4.5902506e+03   2.241689e+04   0.000000e+00   2533s
  276342    4.5902506e+03   1.701533e+05   0.000000e+00   2536s
  276612    4.5902506e+03   2.149510e+05   0.000000e+00   2541s
  276872    4.5902506e+03   1.146773e+05   0.000000e+00   2547s
  277152    4.5902506e+03   1.640115e+05   0.000000e+00   2552s
  277282    4.5902506e+03   2.280043e+05   0.000000e+00   2555s
  277562    4.5902506e+03   5.683778e+04   0.000000e+00   2561s
  277842    4.5902506e+03   1.889397e+04   0.000000e+00   2565s
  278082    4.5902506e+03   8.415200e+04   0.000000e+00   2572s
  278332    4.5902506e+03   5.653835e+04   0.000000e+00   2578s
  278462    4.5902506e+03   6.898149e+04   0.000000e+00   2581s
  278722    4.5902506e+03   1.010579e+05   0.000000e+00   2587s
  278862    4.5902506e+03   3.306459e+05   0.000000e+00   2590s
  279102    4.5902507e+03   8.127901e+04   0.000000e+00   2596s
  279342    4.5902507e+03   1.258069e+05   0.000000e+00   2603s
  279472    4.5902507e+03   1.145562e+05   0.000000e+00   2606s
  279722    4.5902507e+03   1.283533e+05   0.000000e+00   2612s
  279862    4.5902507e+03   6.092267e+04   0.000000e+00   2615s
  280082    4.5902507e+03   5.699702e+04   0.000000e+00   2621s
  280312    4.5902507e+03   1.137996e+05   0.000000e+00   2627s
  280442    4.5902507e+03   5.281790e+04   0.000000e+00   2631s
  280712    4.5905343e+03   1.842852e+05   0.000000e+00   2637s
  280832    4.5905343e+03   8.699976e+04   0.000000e+00   2640s
  281062    4.5905343e+03   1.267267e+04   0.000000e+00   2647s
  281312    4.5908423e+03   5.303335e+04   0.000000e+00   2653s
  281432    4.5908423e+03   4.729452e+04   0.000000e+00   2656s
  281682    4.5908423e+03   2.123229e+05   0.000000e+00   2662s
  281822    4.5908423e+03   9.931427e+04   0.000000e+00   2665s
  282062    4.5908423e+03   3.203097e+05   0.000000e+00   2671s
  282312    4.5908423e+03   2.637535e+05   0.000000e+00   2678s
  282452    4.5908423e+03   1.822065e+05   0.000000e+00   2681s
  282702    4.5908423e+03   8.100104e+05   0.000000e+00   2687s
  282822    4.5908423e+03   3.515958e+05   0.000000e+00   2690s
  283102    4.5908423e+03   1.520013e+05   0.000000e+00   2696s
  283342    4.5908423e+03   6.587880e+04   0.000000e+00   2702s
  283452    4.5908423e+03   1.284160e+05   0.000000e+00   2705s
  283682    4.5908423e+03   1.808462e+04   0.000000e+00   2712s
  283912    4.5908423e+03   1.729805e+05   0.000000e+00   2718s
  284032    4.5908423e+03   6.056984e+04   0.000000e+00   2721s
  284272    4.5908423e+03   3.316198e+05   0.000000e+00   2728s
  284412    4.5908423e+03   1.301928e+05   0.000000e+00   2731s
  284692    4.5908423e+03   6.357617e+04   0.000000e+00   2736s
  284912    4.5908423e+03   1.400114e+05   0.000000e+00   2742s
  285042    4.5908423e+03   6.913430e+04   0.000000e+00   2745s
  285312    4.5908423e+03   1.948111e+04   0.000000e+00   2752s
  285572    4.5908423e+03   2.359485e+04   0.000000e+00   2757s
  285822    4.5908423e+03   2.303427e+04   0.000000e+00   2763s
  285942    4.5908423e+03   2.214964e+04   0.000000e+00   2766s
  286212    4.5908423e+03   7.900023e+05   0.000000e+00   2773s
  286492    4.5908423e+03   8.006454e+04   0.000000e+00   2778s
  286632    4.5908423e+03   3.009854e+04   0.000000e+00   2781s
  286902    4.5908423e+03   1.812158e+05   0.000000e+00   2787s
  287022    4.5908423e+03   1.714294e+04   0.000000e+00   2791s
  287292    4.5908423e+03   7.741416e+04   0.000000e+00   2796s
  287552    4.5908423e+03   1.868071e+05   0.000000e+00   2802s
  287692    4.5908423e+03   3.493794e+04   0.000000e+00   2805s
  287922    4.5908423e+03   6.371281e+04   0.000000e+00   2812s
  288152    4.5908423e+03   9.443758e+04   0.000000e+00   2818s
  288262    4.5908423e+03   8.853410e+04   0.000000e+00   2821s
  288512    4.5908423e+03   1.256886e+04   0.000000e+00   2827s
  288642    4.5908423e+03   1.037459e+05   0.000000e+00   2830s
  288872    4.5908423e+03   4.976722e+04   0.000000e+00   2836s
  289112    4.5908423e+03   3.003845e+04   0.000000e+00   2843s
  289242    4.5908423e+03   1.692596e+04   0.000000e+00   2846s
  289492    4.5908423e+03   8.622423e+04   0.000000e+00   2852s
  289622    4.5908423e+03   3.465439e+04   0.000000e+00   2855s
  289882    4.5908423e+03   3.396684e+04   0.000000e+00   2861s
  290112    4.5908423e+03   3.008983e+04   0.000000e+00   2868s
  290222    4.5908424e+03   2.331164e+04   0.000000e+00   2871s
  290452    4.5908424e+03   1.775543e+04   0.000000e+00   2877s
  290562    4.5908424e+03   5.676708e+04   0.000000e+00   2880s
  290812    4.5908424e+03   1.057322e+05   0.000000e+00   2886s
  291042    4.5908424e+03   3.401259e+05   0.000000e+00   2892s
  291152    4.5908424e+03   3.052970e+04   0.000000e+00   2896s
  291402    4.5908424e+03   2.438867e+05   0.000000e+00   2902s
  291532    4.5908424e+03   4.379055e+04   0.000000e+00   2905s
  291752    4.5908424e+03   1.063935e+05   0.000000e+00   2912s
  291972    4.5908424e+03   1.456593e+05   0.000000e+00   2918s
  292092    4.5908424e+03   1.804572e+05   0.000000e+00   2921s
  292322    4.5908424e+03   2.189967e+05   0.000000e+00   2927s
  292452    4.5908424e+03   2.792443e+04   0.000000e+00   2930s
  292702    4.5908424e+03   1.143430e+04   0.000000e+00   2936s
  292972    4.5908424e+03   3.626492e+04   0.000000e+00   2942s
  293102    4.5908424e+03   2.020681e+04   0.000000e+00   2945s
  293352    4.5908424e+03   1.740906e+04   0.000000e+00   2951s
  293572    4.5908424e+03   1.300485e+04   0.000000e+00   2958s
  293672    4.5908424e+03   3.836243e+04   0.000000e+00   2961s
  293892    4.5908424e+03   4.807394e+04   0.000000e+00   2967s
  294022    4.5908424e+03   1.086811e+05   0.000000e+00   2970s
  294242    4.5908424e+03   3.476857e+04   0.000000e+00   2976s
  294492    4.5908424e+03   3.121340e+04   0.000000e+00   2982s
  294612    4.5908424e+03   1.222281e+05   0.000000e+00   2985s
  294862    4.5908424e+03   1.617542e+04   0.000000e+00   2992s
  295112    4.5908424e+03   2.258372e+04   0.000000e+00   2998s
  295232    4.5908424e+03   5.539868e+04   0.000000e+00   3001s
  295482    4.5908424e+03   6.196240e+04   0.000000e+00   3007s
  295622    4.5908424e+03   3.943895e+04   0.000000e+00   3010s
  295902    4.5908424e+03   1.486240e+04   0.000000e+00   3016s
  296182    4.5908424e+03   3.246886e+04   0.000000e+00   3021s
  296452    4.5908424e+03   9.626745e+03   0.000000e+00   3027s
  296722    4.5908424e+03   2.881736e+05   0.000000e+00   3033s
  296862    4.5908424e+03   1.085125e+04   0.000000e+00   3036s
  297132    4.5908424e+03   9.655681e+03   0.000000e+00   3041s
  297412    4.5908424e+03   6.642826e+04   0.000000e+00   3046s
  297662    4.5908424e+03   8.928712e+04   0.000000e+00   3053s
  297782    4.5908424e+03   1.151766e+04   0.000000e+00   3056s
  298042    4.5908424e+03   7.454392e+04   0.000000e+00   3062s
  298302    4.5908424e+03   8.020638e+03   0.000000e+00   3068s
  298442    4.5908424e+03   1.924846e+04   0.000000e+00   3071s
  298692    4.5908424e+03   4.282945e+04   0.000000e+00   3077s
  298832    4.5908424e+03   4.210145e+04   0.000000e+00   3080s
  299092    4.5908424e+03   4.183548e+03   0.000000e+00   3086s
  299372    4.5908424e+03   2.040022e+04   0.000000e+00   3092s
  299492    4.5908424e+03   1.544673e+04   0.000000e+00   3095s
  299742    4.5908424e+03   2.934324e+04   0.000000e+00   3101s
  299982    4.5908424e+03   7.025941e+04   0.000000e+00   3107s
  300102    4.5908424e+03   3.629462e+04   0.000000e+00   3110s
  300342    4.5908424e+03   2.779894e+04   0.000000e+00   3117s
  300592    4.5908424e+03   2.389171e+04   0.000000e+00   3123s
  300712    4.5908424e+03   7.946732e+03   0.000000e+00   3126s
  300962    4.5908424e+03   7.194459e+03   0.000000e+00   3131s
  301232    4.5908424e+03   2.218231e+04   0.000000e+00   3137s
  301362    4.5908424e+03   2.173530e+04   0.000000e+00   3140s
  301602    4.5908424e+03   2.031714e+04   0.000000e+00   3146s
  301832    4.5908424e+03   1.989277e+04   0.000000e+00   3152s
  301962    4.5908424e+03   2.092122e+03   0.000000e+00   3155s
  302222    4.5908424e+03   5.561360e+03   0.000000e+00   3161s
  302472    4.5908424e+03   6.454115e+03   0.000000e+00   3167s
  302602    4.5908424e+03   1.468077e+04   0.000000e+00   3170s
  302852    4.5908424e+03   1.450795e+04   0.000000e+00   3176s
  303082    4.5908424e+03   1.108580e+04   0.000000e+00   3182s
  303202    4.5908424e+03   1.223441e+04   0.000000e+00   3185s
  303452    4.5908424e+03   5.037406e+03   0.000000e+00   3191s
  303722    4.5908424e+03   1.184468e+03   0.000000e+00   3197s
  303852    4.5908424e+03   3.056829e+03   0.000000e+00   3200s
  304092    4.5908424e+03   2.473832e+03   0.000000e+00   3206s
  304322    4.5908424e+03   2.249668e+03   0.000000e+00   3212s
  304602    4.5908424e+03   1.924845e+03   0.000000e+00   3216s
  305022    4.5908424e+03   2.295575e+03   0.000000e+00   3222s
  305302    4.5908425e+03   1.670904e+03   0.000000e+00   3227s
  305582    4.5908425e+03   3.081928e+03   0.000000e+00   3232s
  305862    4.5908425e+03   2.489093e+03   0.000000e+00   3236s
  306142    4.5908425e+03   9.423071e+03   0.000000e+00   3241s
  306422    4.5908425e+03   7.394784e+02   0.000000e+00   3245s
  306702    4.5908425e+03   7.334104e+02   0.000000e+00   3250s
  307122    4.5908425e+03   8.357754e+02   0.000000e+00   3257s
  307402    4.5908425e+03   3.668704e+03   0.000000e+00   3262s
  307542    4.5908425e+03   8.408854e+02   0.000000e+00   3265s
  307822    4.5908425e+03   9.390677e+03   0.000000e+00   3270s
  308102    4.5908425e+03   5.302185e+03   0.000000e+00   3276s
  308372    4.5908425e+03   1.192533e+04   0.000000e+00   3282s
  308642    4.5908425e+03   2.305336e+03   0.000000e+00   3288s
  308772    4.5908425e+03   4.837796e+03   0.000000e+00   3291s
  309022    4.5908425e+03   3.777884e+02   0.000000e+00   3297s
  309142    4.5908425e+03   1.353210e+03   0.000000e+00   3300s
  309412    4.5908425e+03   2.117707e+02   0.000000e+00   3306s
  309652    4.5908425e+03   7.119045e+02   0.000000e+00   3312s
  309762    4.5908425e+03   2.036497e+03   0.000000e+00   3315s
  310012    4.5908425e+03   2.843237e+02   0.000000e+00   3321s
  310232    4.5908425e+03   1.243705e+02   0.000000e+00   3327s
  310452    4.5908425e+03   2.099470e+02   0.000000e+00   3333s
  310562    4.5908425e+03   1.955481e+02   0.000000e+00   3336s
  310782    4.5908425e+03   6.063609e-01   0.000000e+00   3341s
  310936    4.5908257e+03   0.000000e+00   0.000000e+00   3346s

Use crossover to convert LP symmetric solution to basic solution...

Root crossover log...

   16131 DPushes remaining with DInf 0.0000000e+00              3347s
       0 DPushes remaining with DInf 0.0000000e+00              3348s

   22285 PPushes remaining with PInf 0.0000000e+00              3348s
       0 PPushes remaining with PInf 0.0000000e+00              3349s

  Push phase complete: Pinf 0.0000000e+00, Dinf 2.6070396e-12   3349s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  343469    4.5908257e+03   0.000000e+00   0.000000e+00   3349s
Crossover time: 2.39 seconds (0.82 work units)
  343469    4.5908257e+03   0.000000e+00   0.000000e+00   3351s

Root relaxation: objective 4.590826e+03, 343469 iterations, 3099.52 seconds (1695.93 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 4590.82570    0   28 18291.7072 4590.82570  74.9%     - 7977s
H    0     0                    4695.6200103 4590.82570  2.23%     - 7977s

Explored 1 nodes (667775 simplex iterations) in 7979.37 seconds (4219.69 work units)
Thread count was 1 (of 24 available processors)

Solution count 2: 4695.62 18291.7 

Optimal solution found (tolerance 5.00e-02)
Best objective 4.695620010344e+03, best bound 4.590825700000e+03, gap 2.2317%

User-callback calls 21951, time in user-callback 0.07 sec
