Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) Gold 6226R CPU @ 2.90GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 32 physical cores, 32 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 256344 rows, 4508748 columns and 58466484 nonzeros (Min)
Model fingerprint: 0x035bedaa
Model has 83772 linear objective coefficients
Variable types: 4465548 continuous, 43200 integer (43200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [2e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 16300.163067
Presolve removed 29490 rows and 40800 columns (presolve time = 11s)...
Presolve removed 29490 rows and 1453900 columns (presolve time = 15s)...
Presolve removed 61377 rows and 1454719 columns (presolve time = 20s)...
Presolve removed 61377 rows and 1454719 columns (presolve time = 28s)...
Presolve removed 61377 rows and 1454719 columns (presolve time = 30s)...
Presolve removed 108928 rows and 1455559 columns (presolve time = 35s)...
Presolve removed 108928 rows and 1455559 columns (presolve time = 41s)...
Presolve removed 108928 rows and 1455559 columns (presolve time = 45s)...
Presolve removed 117940 rows and 1455559 columns (presolve time = 50s)...
Presolve removed 117940 rows and 1455559 columns (presolve time = 55s)...
Presolve removed 117940 rows and 1455559 columns (presolve time = 60s)...
Presolve removed 141953 rows and 1462545 columns (presolve time = 66s)...
Presolve removed 141953 rows and 1462545 columns (presolve time = 70s)...
Presolve removed 141953 rows and 1462545 columns (presolve time = 75s)...
Presolve removed 141953 rows and 1462545 columns (presolve time = 80s)...
Presolve removed 141953 rows and 1462545 columns (presolve time = 85s)...
Presolve removed 141953 rows and 1462545 columns (presolve time = 90s)...
Presolve removed 142884 rows and 1463476 columns (presolve time = 96s)...
Presolve removed 142884 rows and 1463476 columns (presolve time = 100s)...
Presolve removed 142884 rows and 1463476 columns (presolve time = 105s)...
Presolve removed 142884 rows and 1463476 columns (presolve time = 110s)...
Presolve removed 154616 rows and 2157180 columns (presolve time = 115s)...
Presolve removed 154912 rows and 2157476 columns (presolve time = 120s)...
Presolve removed 154912 rows and 2157476 columns (presolve time = 126s)...
Presolve removed 154912 rows and 2157476 columns (presolve time = 130s)...
Presolve removed 154912 rows and 2157476 columns (presolve time = 135s)...
Presolve removed 154912 rows and 2157476 columns (presolve time = 140s)...
Presolve removed 154407 rows and 2156971 columns
Presolve time: 141.86s
Presolved: 101937 rows, 2351777 columns, 18668100 nonzeros
Variable types: 2343113 continuous, 8664 integer (8664 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  250769    4.1394519e+03   2.596002e+06   0.000000e+00   1325s
  251109    4.1404222e+03   2.464292e+05   0.000000e+00   1332s
  251398    4.1404222e+03   2.593347e+06   0.000000e+00   1336s
  251667    4.1404222e+03   1.110631e+06   0.000000e+00   1340s
  252114    4.1404222e+03   2.735368e+05   0.000000e+00   1346s
  252334    4.1404222e+03   3.448896e+06   0.000000e+00   1350s
  252684    4.1404223e+03   7.528330e+05   0.000000e+00   1357s
  252944    4.1404223e+03   6.015201e+06   0.000000e+00   1362s
  253204    4.1404223e+03   5.808599e+05   0.000000e+00   1366s
  253444    4.1414285e+03   2.008587e+06   0.000000e+00   1371s
  253862    4.1414286e+03   6.139536e+05   0.000000e+00   1376s
  254082    4.1414286e+03   8.422601e+05   0.000000e+00   1380s
  254520    4.1421523e+03   1.921838e+05   0.000000e+00   1386s
  255077    4.1421523e+03   7.950161e+05   0.000000e+00   1392s
  255327    4.1431184e+03   1.064668e+06   0.000000e+00   1396s
  255774    4.1431184e+03   1.110886e+06   0.000000e+00   1400s
  256221    4.1431185e+03   3.756716e+06   0.000000e+00   1406s
  256480    4.1431185e+03   9.252930e+05   0.000000e+00   1410s
  256850    4.1431185e+03   3.017741e+05   0.000000e+00   1417s
  257110    4.1431185e+03   3.330330e+05   0.000000e+00   1421s
  257379    4.1431185e+03   5.117564e+06   0.000000e+00   1426s
  257807    4.1431185e+03   7.107672e+06   0.000000e+00   1431s
  258215    4.1448989e+03   6.569647e+05   0.000000e+00   1437s
  258811    4.1448990e+03   1.141111e+06   0.000000e+00   1442s
  259100    4.1448990e+03   2.743638e+05   0.000000e+00   1446s
  259547    4.1459517e+03   5.633738e+05   0.000000e+00   1451s
  260134    4.1459517e+03   6.496978e+06   0.000000e+00   1457s
  260393    4.1459518e+03   9.174849e+05   0.000000e+00   1462s
  260643    4.1459518e+03   1.569524e+06   0.000000e+00   1466s
  260873    4.1459518e+03   4.951114e+05   0.000000e+00   1471s
  261132    4.1463596e+03   3.024627e+05   0.000000e+00   1476s
  261372    4.1463596e+03   4.832223e+05   0.000000e+00   1480s
  261800    4.1463596e+03   3.586748e+06   0.000000e+00   1487s
  262079    4.1463597e+03   4.072584e+05   0.000000e+00   1491s
  262508    4.1463597e+03   1.377418e+05   0.000000e+00   1497s
  262738    4.1463597e+03   2.676949e+06   0.000000e+00   1502s
  262958    4.1463597e+03   5.427448e+05   0.000000e+00   1506s
  263188    4.1463597e+03   4.917436e+05   0.000000e+00   1511s
  263606    4.1473016e+03   9.671728e+05   0.000000e+00   1515s
  264202    4.1473017e+03   2.249808e+05   0.000000e+00   1520s
  264611    4.1473017e+03   1.193335e+06   0.000000e+00   1526s
  264851    4.1473017e+03   3.837363e+06   0.000000e+00   1530s
  265298    4.1473017e+03   4.355882e+06   0.000000e+00   1535s
  265648    4.1473017e+03   8.929166e+05   0.000000e+00   1542s
  265927    4.1473017e+03   1.062660e+05   0.000000e+00   1546s
  266186    4.1473017e+03   4.575955e+05   0.000000e+00   1550s
  266546    4.1473017e+03   1.384565e+06   0.000000e+00   1557s
  266815    4.1473018e+03   2.650935e+05   0.000000e+00   1562s
  267204    4.1473018e+03   4.580288e+05   0.000000e+00   1567s
  267473    4.1473018e+03   3.130474e+05   0.000000e+00   1571s
  267891    4.1473018e+03   1.309945e+05   0.000000e+00   1577s
  268180    4.1473018e+03   7.574284e+05   0.000000e+00   1581s
  268478    4.1473018e+03   3.294350e+05   0.000000e+00   1586s
  268906    4.1473018e+03   5.395425e+05   0.000000e+00   1591s
  269185    4.1473019e+03   4.019701e+05   0.000000e+00   1595s
  269575    4.1473019e+03   8.039860e+05   0.000000e+00   1602s
  269864    4.1473019e+03   6.616666e+05   0.000000e+00   1606s
  270114    4.1473019e+03   3.545446e+06   0.000000e+00   1611s
  270561    4.1473019e+03   8.521712e+05   0.000000e+00   1616s
  270989    4.1473019e+03   4.276631e+05   0.000000e+00   1622s
  271417    4.1484121e+03   1.333868e+06   0.000000e+00   1627s
  271686    4.1484121e+03   5.276299e+05   0.000000e+00   1631s
  272114    4.1484121e+03   1.243060e+05   0.000000e+00   1637s
  272383    4.1484121e+03   3.645012e+05   0.000000e+00   1640s
  272613    4.1484122e+03   5.928246e+05   0.000000e+00   1645s
  273022    4.1484122e+03   7.587337e+04   0.000000e+00   1652s
  273311    4.1484122e+03   3.077225e+05   0.000000e+00   1656s
  273541    4.1484122e+03   6.215511e+05   0.000000e+00   1661s
  273969    4.1484122e+03   1.031757e+06   0.000000e+00   1667s
  274249    4.1484122e+03   8.527520e+05   0.000000e+00   1671s
  274509    4.1484122e+03   7.039338e+05   0.000000e+00   1676s
  274788    4.1484122e+03   1.226786e+05   0.000000e+00   1680s
  275138    4.1484123e+03   1.321032e+06   0.000000e+00   1687s
  275397    4.1484123e+03   4.436723e+05   0.000000e+00   1691s
  275637    4.1484123e+03   6.796756e+04   0.000000e+00   1696s
  275897    4.1484123e+03   1.011616e+06   0.000000e+00   1700s
  276344    4.1484123e+03   7.037249e+05   0.000000e+00   1707s
  276633    4.1484123e+03   5.772501e+05   0.000000e+00   1711s
  276883    4.1484123e+03   4.983086e+05   0.000000e+00   1715s
  277321    4.1485963e+03   1.441081e+06   0.000000e+00   1720s
  277739    4.1485963e+03   4.092288e+05   0.000000e+00   1726s
  277969    4.1485963e+03   3.255588e+05   0.000000e+00   1731s
  278397    4.1485964e+03   2.671707e+05   0.000000e+00   1737s
  278686    4.1485964e+03   1.012177e+05   0.000000e+00   1741s
  278955    4.1485964e+03   2.065863e+05   0.000000e+00   1745s
  279383    4.1485964e+03   2.603690e+05   0.000000e+00   1750s
  279811    4.1485964e+03   3.453709e+05   0.000000e+00   1757s
  280109    4.1485964e+03   6.520439e+05   0.000000e+00   1761s
  280527    4.1485964e+03   1.004321e+05   0.000000e+00   1767s
  280796    4.1485964e+03   5.455385e+05   0.000000e+00   1770s
  281224    4.1485964e+03   8.215579e+05   0.000000e+00   1776s
  281513    4.1485964e+03   9.376353e+05   0.000000e+00   1780s
  281743    4.1485965e+03   1.404263e+06   0.000000e+00   1785s
  282122    4.1485965e+03   2.047993e+06   0.000000e+00   1791s
  282352    4.1485965e+03   6.039831e+05   0.000000e+00   1796s
  282582    4.1485965e+03   3.689537e+06   0.000000e+00   1800s
  282922    4.1485965e+03   1.167917e+05   0.000000e+00   1807s
  283191    4.1497594e+03   4.230918e+05   0.000000e+00   1811s
  283460    4.1497594e+03   1.636035e+06   0.000000e+00   1816s
  283720    4.1497594e+03   1.943140e+05   0.000000e+00   1820s
  284090    4.1497594e+03   1.774000e+05   0.000000e+00   1827s
  284350    4.1497594e+03   8.502590e+04   0.000000e+00   1832s
  284619    4.1497594e+03   2.755546e+05   0.000000e+00   1836s
  284879    4.1497595e+03   3.893296e+05   0.000000e+00   1840s
  285307    4.1504144e+03   2.579144e+05   0.000000e+00   1846s
  285706    4.1504144e+03   1.246720e+06   0.000000e+00   1851s
  285966    4.1504144e+03   3.849766e+05   0.000000e+00   1856s
  286216    4.1504144e+03   9.303296e+04   0.000000e+00   1860s
  286595    4.1504144e+03   7.632073e+05   0.000000e+00   1867s
  286815    4.1504144e+03   3.706184e+05   0.000000e+00   1871s
  287035    4.1504144e+03   2.147347e+05   0.000000e+00   1875s
  287395    4.1504144e+03   1.494225e+05   0.000000e+00   1882s
  287655    4.1504145e+03   3.151390e+06   0.000000e+00   1887s
  287944    4.1504145e+03   8.211165e+05   0.000000e+00   1891s
  288204    4.1504145e+03   4.993546e+05   0.000000e+00   1895s
  288564    4.1504145e+03   4.403426e+05   0.000000e+00   1902s
  288834    4.1504145e+03   3.536493e+05   0.000000e+00   1906s
  289113    4.1504145e+03   2.133872e+06   0.000000e+00   1911s
  289402    4.1508495e+03   1.800319e+05   0.000000e+00   1915s
  289830    4.1508495e+03   1.924556e+05   0.000000e+00   1922s
  290070    4.1508495e+03   1.365471e+05   0.000000e+00   1926s
  290310    4.1508495e+03   1.527603e+05   0.000000e+00   1930s
  290689    4.1508495e+03   1.267204e+05   0.000000e+00   1937s
  290978    4.1508495e+03   1.145182e+06   0.000000e+00   1941s
  291218    4.1508496e+03   3.120558e+05   0.000000e+00   1946s
  291468    4.1508496e+03   3.146122e+05   0.000000e+00   1950s
  291698    4.1508496e+03   4.653841e+05   0.000000e+00   1955s
  292058    4.1508496e+03   3.056406e+05   0.000000e+00   1962s
  292298    4.1508496e+03   9.842185e+04   0.000000e+00   1966s
  292577    4.1508496e+03   1.773017e+05   0.000000e+00   1970s
  292817    4.1508496e+03   5.980182e+04   0.000000e+00   1975s
  293226    4.1508496e+03   3.007012e+05   0.000000e+00   1982s
  293476    4.1508496e+03   1.619834e+05   0.000000e+00   1986s
  293706    4.1508496e+03   1.351912e+06   0.000000e+00   1991s
  293946    4.1508496e+03   9.863203e+04   0.000000e+00   1995s
  294166    4.1508496e+03   2.981262e+06   0.000000e+00   2000s
  294536    4.1508497e+03   1.624206e+05   0.000000e+00   2007s
  294805    4.1508497e+03   1.623146e+05   0.000000e+00   2012s
  295025    4.1508497e+03   8.971795e+04   0.000000e+00   2016s
  295265    4.1508497e+03   5.504382e+05   0.000000e+00   2021s
  295615    4.1508497e+03   2.154301e+05   0.000000e+00   2027s
  295884    4.1508497e+03   2.148019e+05   0.000000e+00   2031s
  296303    4.1563497e+03   1.231965e+05   0.000000e+00   2037s
  296553    4.1563497e+03   8.614065e+04   0.000000e+00   2041s
  296823    4.1563497e+03   1.617015e+05   0.000000e+00   2046s
  297242    4.1563497e+03   1.329391e+05   0.000000e+00   2052s
  297540    4.1563498e+03   4.075053e+04   0.000000e+00   2055s
  297939    4.1563498e+03   3.340290e+05   0.000000e+00   2061s
  298218    4.1563498e+03   2.410351e+05   0.000000e+00   2066s
  298478    4.1563498e+03   4.112983e+04   0.000000e+00   2070s
  298838    4.1563498e+03   5.515160e+04   0.000000e+00   2077s
  299097    4.1563498e+03   2.030086e+05   0.000000e+00   2081s
  299347    4.1563498e+03   6.855867e+05   0.000000e+00   2085s
  299737    4.1563498e+03   9.762306e+04   0.000000e+00   2092s
  299977    4.1563498e+03   2.709345e+05   0.000000e+00   2097s
  300246    4.1563498e+03   1.146551e+05   0.000000e+00   2100s
  300774    4.1583499e+03   8.992104e+04   0.000000e+00   2106s
  301004    4.1583499e+03   5.877021e+04   0.000000e+00   2110s
  301394    4.1583499e+03   3.098406e+05   0.000000e+00   2117s
  301841    4.1583499e+03   4.606366e+04   0.000000e+00   2122s
  302121    4.1583499e+03   1.311545e+05   0.000000e+00   2126s
  302351    4.1583499e+03   5.131937e+04   0.000000e+00   2131s
  302561    4.1583499e+03   1.333303e+05   0.000000e+00   2135s
  302901    4.1583499e+03   1.848283e+05   0.000000e+00   2142s
  303131    4.1583499e+03   2.619087e+05   0.000000e+00   2146s
  303420    4.1583500e+03   1.272503e+05   0.000000e+00   2151s
  303789    4.1583500e+03   3.166629e+05   0.000000e+00   2157s
  304029    4.1583500e+03   5.702068e+05   0.000000e+00   2162s
  304239    4.1583500e+03   1.663934e+05   0.000000e+00   2166s
  304469    4.1583500e+03   1.780521e+05   0.000000e+00   2171s
  304748    4.1583500e+03   1.543567e+05   0.000000e+00   2175s
  305148    4.1583500e+03   2.182169e+05   0.000000e+00   2182s
  305368    4.1583500e+03   2.838875e+05   0.000000e+00   2187s
  305618    4.1583500e+03   3.089143e+04   0.000000e+00   2191s
  305868    4.1583500e+03   3.699255e+05   0.000000e+00   2196s
  306258    4.1583500e+03   1.614333e+05   0.000000e+00   2202s
  306528    4.1583500e+03   1.904906e+05   0.000000e+00   2207s
  306798    4.1583500e+03   8.512138e+04   0.000000e+00   2211s
  307087    4.1583500e+03   1.189402e+05   0.000000e+00   2215s
  307447    4.1583500e+03   2.899508e+05   0.000000e+00   2222s
  307716    4.1583500e+03   3.021570e+04   0.000000e+00   2226s
  307976    4.1583500e+03   9.741441e+04   0.000000e+00   2231s
  308235    4.1583500e+03   7.998495e+04   0.000000e+00   2235s
  308615    4.1583501e+03   1.488139e+05   0.000000e+00   2242s
  308855    4.1583501e+03   5.601337e+04   0.000000e+00   2247s
  309114    4.1583501e+03   1.515624e+05   0.000000e+00   2251s
  309384    4.1583501e+03   4.256689e+05   0.000000e+00   2255s
  309812    4.1583501e+03   2.329389e+05   0.000000e+00   2262s
  310042    4.1583501e+03   1.784113e+05   0.000000e+00   2266s
  310292    4.1583501e+03   1.392280e+05   0.000000e+00   2270s
  310662    4.1583501e+03   4.521949e+04   0.000000e+00   2277s
  310941    4.1583501e+03   1.968195e+05   0.000000e+00   2282s
  311151    4.1583501e+03   2.232330e+05   0.000000e+00   2286s
  311361    4.1583501e+03   7.307213e+04   0.000000e+00   2291s
  311591    4.1583501e+03   2.322018e+05   0.000000e+00   2296s
  311801    4.1583501e+03   7.324122e+05   0.000000e+00   2300s
  312181    4.1583501e+03   1.850330e+04   0.000000e+00   2307s
  312411    4.1583501e+03   1.544250e+05   0.000000e+00   2312s
  312651    4.1583501e+03   1.802927e+05   0.000000e+00   2316s
  312901    4.1583501e+03   2.494954e+05   0.000000e+00   2321s
  313131    4.1583501e+03   1.615041e+05   0.000000e+00   2325s
  313481    4.1583501e+03   7.747648e+04   0.000000e+00   2332s
  313751    4.1583501e+03   4.712943e+04   0.000000e+00   2336s
  314001    4.1583501e+03   5.649716e+04   0.000000e+00   2341s
  314231    4.1583502e+03   2.588229e+04   0.000000e+00   2345s
  314461    4.1583502e+03   3.257700e+04   0.000000e+00   2350s
  314831    4.1583502e+03   1.160075e+05   0.000000e+00   2357s
  315120    4.1583502e+03   2.481178e+04   0.000000e+00   2361s
  315409    4.1583502e+03   1.087404e+05   0.000000e+00   2365s
  315838    4.1583502e+03   2.201698e+05   0.000000e+00   2371s
  316117    4.1583502e+03   1.662541e+05   0.000000e+00   2375s
  316564    4.1583502e+03   5.270529e+04   0.000000e+00   2381s
  316853    4.1583502e+03   1.827494e+05   0.000000e+00   2385s
  317233    4.1583502e+03   1.178880e+05   0.000000e+00   2392s
  317453    4.1583502e+03   4.632007e+04   0.000000e+00   2397s
  317732    4.1583502e+03   1.827809e+05   0.000000e+00   2400s
  318102    4.1583502e+03   4.121167e+04   0.000000e+00   2407s
  318381    4.1583502e+03   1.318878e+05   0.000000e+00   2411s
  318799    4.1583502e+03   1.644357e+04   0.000000e+00   2417s
  319059    4.1583502e+03   2.597524e+04   0.000000e+00   2421s
  319328    4.1583502e+03   9.575222e+04   0.000000e+00   2425s
  319747    4.1583502e+03   1.889624e+05   0.000000e+00   2432s
  320036    4.1583502e+03   3.204817e+04   0.000000e+00   2436s
  320306    4.1583502e+03   6.546748e+04   0.000000e+00   2440s
  320696    4.1583502e+03   4.859157e+04   0.000000e+00   2447s
  320936    4.1583502e+03   2.840216e+04   0.000000e+00   2451s
  321205    4.1583502e+03   2.565957e+04   0.000000e+00   2455s
  321565    4.1583503e+03   3.322405e+04   0.000000e+00   2462s
  321854    4.1583503e+03   4.085033e+04   0.000000e+00   2466s
  322273    4.1583503e+03   2.351087e+05   0.000000e+00   2472s
  322533    4.1583503e+03   1.630327e+04   0.000000e+00   2476s
  322812    4.1583503e+03   2.447540e+04   0.000000e+00   2481s
  323221    4.1583503e+03   1.593327e+04   0.000000e+00   2487s
  323471    4.1583503e+03   2.649851e+05   0.000000e+00   2491s
  323731    4.1583503e+03   8.985343e+04   0.000000e+00   2495s
  324111    4.1583503e+03   1.238942e+04   0.000000e+00   2502s
  324351    4.1583503e+03   3.721579e+04   0.000000e+00   2506s
  324581    4.1583503e+03   1.580309e+05   0.000000e+00   2511s
  324811    4.1583503e+03   2.176125e+04   0.000000e+00   2516s
  325021    4.1583503e+03   7.446555e+04   0.000000e+00   2520s
  325381    4.1583503e+03   9.296343e+04   0.000000e+00   2527s
  325611    4.1583503e+03   1.525761e+04   0.000000e+00   2532s
  325871    4.1583503e+03   3.803350e+04   0.000000e+00   2536s
  326121    4.1583503e+03   3.492618e+04   0.000000e+00   2541s
  326471    4.1583503e+03   9.572543e+04   0.000000e+00   2547s
  326740    4.1583503e+03   1.373849e+04   0.000000e+00   2551s
  327019    4.1583503e+03   7.259786e+04   0.000000e+00   2555s
  327298    4.1583503e+03   6.205275e+04   0.000000e+00   2560s
  327708    4.1583503e+03   7.975252e+03   0.000000e+00   2567s
  327987    4.1583503e+03   1.608387e+04   0.000000e+00   2571s
  328276    4.1583503e+03   9.308788e+04   0.000000e+00   2575s
  328685    4.1583503e+03   7.295725e+03   0.000000e+00   2582s
  328955    4.1583503e+03   2.327012e+04   0.000000e+00   2586s
  329225    4.1583503e+03   5.842562e+04   0.000000e+00   2590s
  329624    4.1583503e+03   6.955828e+04   0.000000e+00   2597s
  329884    4.1583503e+03   2.804386e+04   0.000000e+00   2601s
  330124    4.1583503e+03   1.902878e+04   0.000000e+00   2605s
  330484    4.1583503e+03   1.172872e+05   0.000000e+00   2612s
  330714    4.1583503e+03   2.108905e+04   0.000000e+00   2616s
  330944    4.1583503e+03   5.031610e+04   0.000000e+00   2621s
  331204    4.1583503e+03   2.207109e+04   0.000000e+00   2625s
  331583    4.1583503e+03   7.523084e+03   0.000000e+00   2632s
  331823    4.1583503e+03   9.786157e+03   0.000000e+00   2636s
  332083    4.1583503e+03   5.468794e+04   0.000000e+00   2640s
  332482    4.1583503e+03   2.504700e+04   0.000000e+00   2647s
  332712    4.1583503e+03   3.706588e+03   0.000000e+00   2651s
  332962    4.1583503e+03   3.405786e+04   0.000000e+00   2656s
  333202    4.1583504e+03   1.707636e+04   0.000000e+00   2660s
  333542    4.1583504e+03   1.172092e+04   0.000000e+00   2667s
  333772    4.1583504e+03   6.280714e+03   0.000000e+00   2671s
  333992    4.1583504e+03   2.539137e+04   0.000000e+00   2676s
  334222    4.1583504e+03   5.600343e+03   0.000000e+00   2680s
  334442    4.1583504e+03   5.827789e+03   0.000000e+00   2685s
  334772    4.1583504e+03   1.293513e+04   0.000000e+00   2692s
  335012    4.1583504e+03   8.449816e+03   0.000000e+00   2696s
  335232    4.1583504e+03   7.208249e+03   0.000000e+00   2701s
  335482    4.1583504e+03   1.270336e+04   0.000000e+00   2705s
  335812    4.1583504e+03   2.377502e+04   0.000000e+00   2712s
  336042    4.1583504e+03   1.884480e+03   0.000000e+00   2717s
  336272    4.1583504e+03   8.234867e+03   0.000000e+00   2721s
  336502    4.1583504e+03   1.673853e+03   0.000000e+00   2725s
  336862    4.1583504e+03   6.849486e+03   0.000000e+00   2732s
  337082    4.1583504e+03   8.454770e+03   0.000000e+00   2736s
  337292    4.1583504e+03   6.992388e+03   0.000000e+00   2741s
  337541    4.1583504e+03   1.092281e+04   0.000000e+00   2745s
  337988    4.1583504e+03   1.826953e+03   0.000000e+00   2751s
  338286    4.1583504e+03   5.231848e+03   0.000000e+00   2755s
  338724    4.1583504e+03   3.002701e+03   0.000000e+00   2762s
  339013    4.1583504e+03   1.628134e+03   0.000000e+00   2767s
  339292    4.1583504e+03   3.694162e+04   0.000000e+00   2771s
  339552    4.1583504e+03   4.296494e+03   0.000000e+00   2776s
  339802    4.1583504e+03   2.259214e+03   0.000000e+00   2780s
  340152    4.1583504e+03   3.321533e+03   0.000000e+00   2787s
  340392    4.1583504e+03   5.220355e+03   0.000000e+00   2791s
  340612    4.1583504e+03   9.854648e+02   0.000000e+00   2796s
  340842    4.1583504e+03   1.464771e+03   0.000000e+00   2802s
  341072    4.1583504e+03   1.443624e+04   0.000000e+00   2807s
  341182    4.1583504e+03   6.961929e+03   0.000000e+00   2810s
  341392    4.1583504e+03   2.085805e+02   0.000000e+00   2815s
  341592    4.1583504e+03   2.176861e+02   0.000000e+00   2821s
  341792    4.1583504e+03   2.654985e+03   0.000000e+00   2826s
  341992    4.1583504e+03   2.748285e+01   0.000000e+00   2831s
  342202    4.1583504e+03   6.288931e+00   0.000000e+00   2837s
  342337    4.1583273e+03   0.000000e+00   0.000000e+00   2840s

Use crossover to convert LP symmetric solution to basic solution...

Root crossover log...

   17946 DPushes remaining with DInf 0.0000000e+00              2841s
       0 DPushes remaining with DInf 0.0000000e+00              2842s

   27194 PPushes remaining with PInf 0.0000000e+00              2842s
       0 PPushes remaining with PInf 0.0000000e+00              2843s

  Push phase complete: Pinf 0.0000000e+00, Dinf 1.1071219e-11   2843s


Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  382129    4.1583273e+03   0.000000e+00   0.000000e+00   2843s
Crossover time: 1.92 seconds (0.77 work units)
  382129    4.1583273e+03   0.000000e+00   0.000000e+00   2844s

Root relaxation: objective 4.158327e+03, 382129 iterations, 2694.10 seconds (1673.60 work units)
Total elapsed time = 2845.06s (DegenMoves)
